DEPTO,DOMINIO,AREA,UPM,NO_HOGAR,FACTOR,POBREZA,TOTAL_PERS,PPB01,PPB02,PPB03,P01A01,P01A02,P01A03,P01A04,P01A05A,P01A05B,P01A05C,P01A05D,P01A05E,P01A05F,P01A06,P01B01,P01B02,P01B03,P01C01,P01C02A,P01C02B,P01C02C,P01C02D,P01C02E,P01C02F,P01C02G,P01C02H,P01C02I,P01C02J,P01C02K,P01C02L,P01C02M,P01C03A,P01C03B,P01C03C,P01C03D,P01C03E,P01C03F,P01C04,P01D01,P01D02,P01D03,P01D04,P01D05,P01D06,P01D07,P01D08,P01D09,P01D10,P01D11,P01D12,P01D13A,P01D13B,P01D14,P01D15A,P01D15B,P01D16,P01D17,P01D18,P01D19,P01D20A,P01D21A,P01D20B,P01D21B,P01D20C,P01D21C,P01D20D,P01D21D,P01D20E,P01D21E,P01D22,P01D23A,P01D23B,P01D24,P01D25,P01D26,P01D27,P01D28,P01D29,P01D30,P01D31A,P01D31B,P01D31C,P01D32,P01D33,P01D34,P01G01,P01H01,P01H02,P01H03,P01H04,P01H05,P01H06,P01H07,P01H08,P01H09,P01H10,P01H11,P01H12,P01H13,P01H14,P01H15,P01H16,P01I01A,P01I01B,P02B01,P02B02A,P02B02B,P02B02C,P02B02D,P02B02E,P02B02F,P02B02G,P02B03A,P02B03B,P02B03C,P02B04A,P02B04B,P02B04C,P02B05A,P02B05B
5,2,1,8302,3111,78,3,4,1,1,1,1,2,2,4,1,1,1,2,2,1,3,1,1000,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,2,1,0,3,13,,,,,2,,4,1,1,1,2,,2,,1,36,2,,1,75,2,1,100,1,3,0,24,2,,,,,,,,,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,,4,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8302,3114,78,3,4,1,1,1,1,2,2,1,1,1,1,2,2,1,4,1,600,N/A,2,,,,,,,,,,,,,,,,,,,,,4,4,0,1,1,1,1,1,0,0,0,,,,,2,,4,1,1,2,2,,2,,2,,2,,1,90,3,,,1,1,0,23,1,2,1,3000,0,30,98,2,5,1,1,1,1,1,1,1,1,1,2,99,99,99,99,99,99,99,2,,4,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8302,3115,78,3,3,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2000,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,1,5,1,1,1,1,50,0,0,,,,,2,,4,2,1,2,2,,2,,2,,2,,2,,3,,,1,0,,,1,2,1,50,0,3,1,2,5,1,1,1,1,1,1,1,1,1,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2011,12
5,3,2,8321,3125,160,3,2,1,1,1,1,2,2,4,2,2,1,2,2,1,1,1,700,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,4,,,,,,0,,,,2,,2,2,1,1,2,,2,,1,15,2,,2,,3,,,1,0,,,1,2,4,500,0,20,1,2,3,1,1,1,1,1,2,1,1,2,2,99,99,99,99,99,99,99,2,,1,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2022,5
5,3,2,8321,3126,160,3,3,1,1,1,1,2,2,4,2,2,1,2,2,1,1,1,600,N/A,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,4000,1,1,0,5,1,4,,,,,,10,0,2,1,2,,4,2,1,1,2,,2,,1,50,2,,1,100,3,,,1,0,,,1,2,4,1000,1,0,98,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,1998,10
5,3,2,8321,3121,160,3,1,1,1,1,1,1,2,4,2,2,1,2,2,1,2,4,400,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,7,99,4,,,,,,5,0,15,1,2,,5,2,1,1,2,,2,,1,10,2,,2,,4,,,1,0,,,2,,,,,,,,,3,2,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3122,160,3,4,1,1,1,4,5,5,7,2,2,1,2,2,2,1,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,4,,,,,,25,0,5,98,2,,3,4,2,1,2,,2,,1,70,2,,1,110,3,,,1,3,0,24,1,2,4,50,0,5,1,2,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3118,160,2,5,1,1,1,5,98,5,7,2,2,1,2,2,2,1,4,150,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,4,1,4,,,,,,5,0,5,1,2,,2,5,,1,2,,2,,1,86,2,,1,125,3,,,2,,,,1,2,5,1000,0,30,98,2,2,3,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3117,160,3,1,1,1,1,1,2,2,4,2,2,2,2,2,2,1,4,300,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,4,,,,,,10,0,2,1,2,,5,5,,1,2,,2,,2,,2,,2,,3,,,2,,,,1,2,4,5000,4,0,4,2,4,1,1,1,1,1,1,1,1,1,2,99,99,99,99,99,99,99,2,,1,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2000,11
5,3,2,8321,3123,160,3,2,1,1,1,4,5,5,1,2,2,1,2,2,2,1,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,4,,,,,,5,0,2,1,2,,1,4,1,2,2,,2,,2,,2,,2,,3,,,1,4,0,22,1,2,4,15,0,5,1,2,5,1,1,1,1,1,1,1,2,2,2,99,99,99,99,99,99,99,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3124,160,3,2,1,1,1,1,2,2,4,2,2,1,2,2,1,2,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,4,,,,,,5,0,2,1,2,,2,5,,2,2,,2,,2,,2,,2,,3,,,1,15,15,12,1,2,4,10,0,2,1,2,2,3,1,1,1,1,1,1,1,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3120,160,3,1,1,1,1,1,2,2,7,2,2,2,2,2,2,1,4,300,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,4,,,,,,200,0,30,1,2,,2,4,1,1,2,,2,,2,,2,,2,,3,,,2,,,,1,2,2,4000,0,30,4,2,5,2,1,1,1,2,1,2,2,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8321,3119,160,3,4,1,1,1,1,2,2,4,2,2,2,2,2,2,1,4,250,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,4,,,,,,20,0,25,1,2,,4,2,1,1,2,,2,,1,250,2,,1,125,3,,,1,0,,,1,2,4,200,0,30,1,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3166,271,3,5,1,1,1,1,2,2,4,1,1,1,2,1,1,4,1,1000,N/A,2,,,,,,,,,,,,,,,,,,,,,4,4,0,1,1,1,1,2,153,24,24,,,,,2,,5,1,1,1,2,,2,,1,300,2,,1,100,2,1,1,1,0,,,1,2,1,3000,0,30,5,2,3,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3171,271,3,6,1,1,1,1,2,1,4,1,1,1,2,1,1,4,2,900,N/A,2,,,,,,,,,,,,,,,,,,,,,4,3,0,1,1,1,1,2,163,0,24,,,,,2,,4,1,1,1,2,,2,,1,50,1,199,1,100,2,2,,1,0,,,1,2,4,5,0,5,1,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3170,271,3,3,1,1,1,1,2,1,4,1,1,1,2,2,1,2,2,600,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,5,1,1,1,2,163,0,24,,,,,2,,3,1,1,1,1,250,2,,1,0,1,0,1,0,2,2,,1,0,,,1,2,1,0,,,,2,5,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3167,271,3,3,1,1,1,1,2,3,4,1,1,1,2,1,1,2,3,N/A,900,2,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,1,1,2,152,0,24,,,,,2,,5,1,1,1,2,,2,,1,230,2,,1,110,1,1,1,1,1,1,24,2,,,,,,,,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3168,271,3,3,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1200,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,1,1,2,158,0,24,,,,,2,,4,1,1,1,2,,2,,1,100,1,200,2,,1,2,,1,1,1,24,2,,,,,,,,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8426,3169,271,3,3,1,1,1,1,2,1,4,1,1,1,2,1,1,2,1,600,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,5,1,1,2,2,200,0,24,,,,,2,,4,1,1,1,2,,2,,1,200,1,100,2,,2,2,,1,0,,,1,2,1,2,0,5,1,2,2,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3172,126,3,2,1,1,1,3,2,2,4,1,1,2,2,2,2,1,4,350,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,2,2,1,0,22,24,,,,,1,0,3,1,2,1,2,,2,,1,22,2,,2,,1,1,10,1,0,,,1,2,2,3000,1,0,1,2,2,3,1,1,1,1,1,1,1,1,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3174,126,2,4,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,1,1,1,20,15,24,,,,,2,,4,1,2,1,2,,2,,1,20,1,200,2,,1,2,,1,0,,,1,2,1,800,0,10,98,2,5,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3175,126,3,2,1,1,1,1,2,2,2,1,2,1,2,1,1,3,1,1000,N/A,2,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,1,1,8,20,6,,,,,2,,4,2,1,1,2,,2,,1,40,2,,1,65,1,1,10,1,3,0,24,1,2,4,2000,1,0,1,2,2,3,2,2,1,1,2,1,2,2,2,99,99,99,99,99,99,99,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3176,126,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,800,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,10,16,10,,,,,2,,4,2,1,1,2,,2,,2,,2,,1,60,98,,,1,0,,,2,,,,,,,,,3,1,2,1,1,1,2,2,1,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3173,126,3,5,1,1,1,1,2,2,1,1,1,1,2,1,1,5,1,2000,N/A,2,,,,,,,,,,,,,,,,,,,,,5,3,0,1,1,1,1,2,10,15,24,,,,,2,,4,1,1,1,1,200,2,,1,100,2,,2,,1,1,10,1,0,,,1,2,4,2000,0,15,5,1,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3177,126,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,6,1,2500,N/A,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,80000,6,2,0,1,1,1,1,1,7,15,24,,,,,2,,5,2,1,1,1,200,2,,1,120,2,,2,,1,1,10,1,0,,,2,,,,,,,,,1,1,1,2,2,2,2,2,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3179,126,3,3,1,1,1,1,2,2,7,1,2,1,2,2,1,2,4,1500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,1,1,1,15,20,10,,,,,2,,1,4,1,2,2,,2,,2,,2,,2,,3,,,1,0,,,1,2,1,1500,3,0,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8434,3178,126,3,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1400,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,1,1,1,25,26,7,,,,,1,100,1,4,1,2,2,,2,,2,,2,,2,,3,,,1,0,,,1,1,1,0,,,,1,5,1,1,1,1,2,2,1,1,1,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2003,6
5,3,2,8520,3222,419,2,4,1,1,1,5,6,2,6,2,2,1,2,2,2,1,1,400,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,4,,,,,,20,0,5,1,2,,3,2,1,2,2,,2,,2,,2,,2,,4,,,1,7,3,20,1,2,4,1000,1,0,1,2,2,3,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,1,5,ESCUINTLA,,,,2023,1
5,3,2,8520,3223,419,3,6,1,1,1,1,2,2,7,2,2,1,2,2,1,2,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,4,,,,,,0,,,,2,,5,2,1,2,2,,2,,2,,2,,2,,3,,,1,3,3,20,1,2,1,0,,,,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3220,419,3,4,1,1,1,1,2,2,4,2,1,1,2,2,1,1,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,4,,,,,,2,0,2,1,2,,3,2,1,1,2,,2,,1,130,2,,2,,3,,,1,7,5,18,2,,,,,,,,,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3226,419,2,10,1,1,1,1,2,2,4,2,2,1,2,2,1,3,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,3,3,0,1,1,4,,,,,,1,0,1,98,2,,5,2,1,1,2,,2,,1,317,2,,2,,3,,,1,4,3,18,1,2,2,1000,0,5,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3225,419,3,4,1,1,1,1,2,2,4,2,2,1,2,2,1,1,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,4,,,,,,6,0,2,98,2,,3,2,1,1,2,,2,,1,150,2,,2,,3,,,1,7,3,24,1,2,4,3000,0,30,5,2,5,3,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3227,419,3,5,1,1,1,1,2,2,4,2,2,1,2,2,1,3,1,1200,N/A,2,,,,,,,,,,,,,,,,,,,,,3,2,0,1,1,4,,,,,,10,0,2,98,2,,5,2,1,1,2,,2,,1,300,1,150,1,150,3,,,1,6,6,20,1,2,1,2000,0,15,5,2,5,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3221,419,3,4,1,1,1,1,2,2,4,2,2,1,2,2,1,2,4,1000,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,4,,,,,,0,,,,2,,3,4,1,2,2,,2,,2,,2,,2,,3,,,1,8,7,18,1,2,1,0,,,,2,5,3,2,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,2,,3,1,2,2,2,2,2,2,1,5,ESCUINTLA,,,,2023,6
5,3,2,8520,3219,419,3,4,1,1,1,1,2,2,4,2,2,1,2,2,1,2,4,800,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,4,,,,,,10,0,2,98,2,,5,2,1,1,2,,2,,1,100,2,,2,,3,,,1,4,4,22,1,2,4,30,0,2,1,1,5,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8520,3224,419,2,4,1,1,1,1,2,2,7,2,2,1,2,2,1,1,4,300,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,4,,,,,,0,,,,2,,5,4,1,1,2,,2,,2,,2,,2,,3,,,1,5,0,0,1,2,4,100,0,10,1,2,5,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3255,188,3,2,1,1,1,1,2,2,1,1,2,1,2,2,1,4,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,4,1,0,5,1,1,1,3,50,0,9,,,,,2,,5,2,1,1,2,,2,,1,10,2,,2,,3,,,1,2,2,24,1,2,1,0,,,,1,5,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3262,188,3,3,1,1,1,1,2,2,4,2,2,1,2,2,1,3,1,500,N/A,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,25000,3,2,0,1,1,4,,,,,,10,0,10,1,2,,2,2,1,1,2,,2,,1,300,2,,2,,3,,,1,3,3,24,1,2,4,3000,0,30,5,2,5,3,1,1,1,1,2,1,2,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3259,188,3,4,1,1,1,1,2,2,1,1,2,1,2,2,1,3,1,800,N/A,2,,,,,,,,,,,,,,,,,,,,,3,2,0,1,1,1,1,3,50,2,10,,,,,2,,4,2,1,1,2,,2,,1,200,2,,1,80,3,,,1,2,0,0,1,2,1,0,,,,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3258,188,2,4,1,1,1,1,2,2,4,1,2,1,2,2,1,1,4,300,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,1,1,1,50,0,15,,,,,2,,5,2,1,1,2,,2,,1,50,2,,2,,3,,,1,0,,,1,2,4,4000,2,0,98,2,5,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3260,188,3,3,1,1,1,1,2,2,4,1,2,1,2,2,1,5,4,1000,N/A,2,,,,,,,,,,,,,,,,,,,,,4,2,0,5,1,1,1,3,50,0,9,,,,,2,,3,2,1,1,2,,2,,1,200,2,,1,110,4,,,1,4,0,24,1,2,4,6000,3,0,5,1,5,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3261,188,3,4,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,1,1,3,50,0,10,,,,,2,,5,2,1,1,2,,2,,1,50,2,,2,,3,,,1,8,8,0,1,2,1,30000,3,0,5,2,5,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3257,188,3,3,1,1,1,1,2,2,4,2,2,1,2,2,1,2,1,800,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,5,1,4,,,,,,5,0,1,1,2,,5,2,2,1,2,,2,,1,100,2,,2,,3,,,1,12,9,24,2,,,,,,,,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3253,188,2,4,1,1,1,1,2,2,7,1,2,1,2,2,1,2,1,300,N/A,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1000,2,2,0,5,1,2,1,3,50,0,9,,,,,2,,5,5,,1,2,,2,,1,200,2,,2,,3,,,1,3,5,0,1,2,4,500,0,20,1,2,5,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,3,2,8587,3254,188,3,2,1,1,1,1,2,2,4,1,2,1,2,2,1,1,1,800,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,5,1,2,1,3,50,0,9,,,,,2,,4,3,1,1,2,,2,,1,200,2,,2,,3,,,1,10,1,24,1,1,4,200,0,15,1,2,5,1,1,2,1,1,1,1,1,1,2,99,99,99,99,99,99,99,2,,1,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2010,5
5,3,2,8587,3256,188,3,3,1,1,1,1,2,2,4,1,2,1,2,2,1,3,1,1800,N/A,2,,,,,,,,,,,,,,,,,,,,,3,2,0,5,1,1,1,3,50,5,9,,,,,2,,5,2,1,1,2,,2,,1,100,2,,2,,3,,,1,3,5,24,2,,,,,,,,,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,1,2,1,5,ESCUINTLA,,,,2005,10
5,2,1,8088,3271,200,3,4,1,1,1,1,2,2,4,1,2,1,2,1,1,1,4,700,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,2,1,1,25,0,24,,,,,2,,4,3,1,2,2,,2,,1,50,2,,2,,3,,,1,4,0,24,1,2,1,55,0,10,4,2,5,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3265,200,2,3,1,1,1,1,2,2,4,1,1,1,2,2,1,2,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,6,1,1,2,1,25,0,24,,,,,2,,4,2,1,2,2,,2,,1,50,2,,1,80,3,,,1,0,,,1,2,1,100,1,0,4,2,5,1,1,2,2,1,2,2,2,2,2,99,99,99,99,99,99,99,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3264,200,3,4,1,1,1,1,2,2,4,1,2,1,2,2,1,3,1,500,N/A,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6000,3,2,0,1,1,1,2,2,0,0,24,,,,,2,,4,2,1,1,2,,2,,1,100,2,,1,70,1,1,3,1,2,3,24,1,2,2,8,0,12,1,2,5,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3272,200,2,7,1,1,1,1,5,2,7,1,2,1,2,2,2,1,4,150,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,1,1,1,5,0,24,,,,,2,,4,4,1,2,2,,2,,1,48,2,,2,,3,,,1,0,,,1,2,1,100,0,15,4,2,5,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3268,200,3,3,1,1,1,1,2,2,4,2,2,1,2,2,1,2,2,600,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,6,1,4,,,,,,2,0,0,98,2,,3,2,1,1,2,,2,,1,20,2,,1,80,98,,,1,3,0,24,1,2,4,3000,1,30,4,2,5,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3270,200,3,3,1,1,1,1,2,2,4,1,2,1,2,2,1,1,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,2,2,1,27,0,24,,,,,2,,4,3,2,1,2,,2,,1,200,2,,2,,3,,,1,0,,,1,2,5,1000,0,15,98,2,5,1,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,,1,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3269,200,2,3,1,1,1,1,2,2,4,1,2,1,2,2,1,1,3,N/A,400,2,,,,,,,,,,,,,,,,,,,,,1,1,0,6,1,2,1,1,0,3,24,,,,,2,,4,3,1,2,2,,2,,1,330,2,,2,,3,,,1,3,1,24,1,2,4,1500,1,0,98,2,5,3,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3266,200,3,1,1,1,1,1,2,2,4,1,2,1,2,2,1,2,1,1200,N/A,2,,,,,,,,,,,,,,,,,,,,,2,2,0,6,1,1,1,1,25,0,24,,,,,2,,4,2,1,1,2,,2,,1,50,2,,1,80,3,,,1,0,,,2,,,,,,,,,1,1,2,1,2,2,2,1,1,2,99,99,99,99,99,99,99,2,,3,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3267,200,3,3,1,1,1,5,8,2,7,1,2,1,2,2,1,1,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,2,2,1,25,0,24,,,,,2,,4,3,2,2,2,,2,,1,30,2,,2,,2,1,25,1,0,,,1,2,4,2000,3,0,5,2,5,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
5,2,1,8088,3263,200,3,3,1,1,1,1,2,2,4,1,2,1,2,2,1,2,4,500,N/A,2,,,,,,,,,,,,,,,,,,,,,2,1,0,5,1,4,,,,,,1,0,0,98,2,,4,2,2,2,2,,2,,1,120,2,,2,,1,1,80,1,0,,,1,2,1,1,0,30,98,2,5,3,1,99,2,2,2,2,2,9,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
6,2,1,8657,3311,435,2,5,1,1,1,5,6,2,7,2,2,2,2,2,2,1,2,600,N/A,2,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,5,,,,,,20,0,20,1,2,,5,4,2,1,2,,2,,2,,2,,2,,3,,,1,2,4,24,1,2,4,1000,1,30,1,2,2,4,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,,,,,,,,
6,2,1,8657,3308,435,2,4,1,1,1,1,2,2,4,1,1,1,2,2,1,4,1,500,N/A,2,,,,,,,,,,,,,,,,,,,,,4,3,0,5,1,2,1,2,90,6,3,,,,,2,,1,1,1,1,2,,2,,2,,2,,1,65,3,,,1,0,,,1,2,1,500,0,30,5,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,
6,2,1,8657,3310,435,3,3,1,1,1,1,2,2,4,2,2,1,2,2,1,2,1,500,N/A,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3000,2,2,0,1,1,4,,,,,,10,0,3,1,2,,4,2,1,1,2,,2,,2,,2,,1,110,3,,,1,1,1,24,2,,,,,,,,,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,2,2,,,,,,,,
